"","STATE","EVENT_ID","MONTH_NAME","EVENT_TYPE","FATALITIES_COUNT","avgAGE","Total_POP_.2010","perFATALITIESpop"
"2659","MISSISSIPPI",5472238,"August","Hurricane",10,54.3,2967297,0.000337007047154363
"2660","MISSISSIPPI",312009,"April","Tornado",4,51.5,2967297,0.000134802818861745
"2661","MISSISSIPPI",5172560,"August","Heat",1,35,2967297,3.37007047154363e-05
"2662","MISSISSIPPI",237807,"May","Flood",1,16,2967297,3.37007047154363e-05
"2663","MISSISSIPPI",283021,"April","Wind",1,21,2967297,3.37007047154363e-05
"2664","MISSISSIPPI",5177642,"December","Cold",1,84,2967297,3.37007047154363e-05
"2665","MISSISSIPPI",292605,"April","Wind",1,3,2967297,3.37007047154363e-05
"2666","MISSISSIPPI",552175,"December","Tornado",3,58.3333333333333,2967297,0.000101102114146309
"2667","MISSISSIPPI",133850,"July","Heat",1,76,2967297,3.37007047154363e-05
"2668","MISSISSIPPI",5478316,"September","Tornado",1,50,2967297,3.37007047154363e-05
"2669","MISSISSIPPI",610237,"December","Tornado",1,61,2967297,3.37007047154363e-05
"2670","MISSISSIPPI",5466906,"July","Heat",1,70,2967297,3.37007047154363e-05
"2671","MISSISSIPPI",296776,"April","Tornado",1,57,2967297,3.37007047154363e-05
"2672","MISSISSIPPI",5519948,"July","Lightning",1,72,2967297,3.37007047154363e-05
"2673","MISSISSIPPI",309261,"April","Tornado",3,73,2967297,0.000101102114146309
"2674","MISSISSIPPI",302999,"April","Flood",1,66,2967297,3.37007047154363e-05
"2675","MISSISSIPPI",5298589,"May","Lightning",1,16,2967297,3.37007047154363e-05
"2676","MISSISSIPPI",160900,"March","Heat",1,43,2967297,3.37007047154363e-05
"2677","MISSISSIPPI",5250767,"June","Wind",1,41,2967297,3.37007047154363e-05
"2678","MISSISSIPPI",5472243,"August","Hurricane",1,32,2967297,3.37007047154363e-05
"2679","MISSISSIPPI",237806,"May","Flood",1,66,2967297,3.37007047154363e-05
"2680","MISSISSIPPI",5163531,"July","Wind",1,37,2967297,3.37007047154363e-05
"2681","MISSISSIPPI",256874,"July","Heat",2,61,2967297,6.74014094308726e-05
"2682","MISSISSIPPI",197132,"October","Tornado",1,60,2967297,3.37007047154363e-05
"2683","MISSISSIPPI",561192,"February","Winter Storm",1,24,2967297,3.37007047154363e-05
"2684","MISSISSIPPI",5531599,"August","Lightning",1,64,2967297,3.37007047154363e-05
"2685","MISSISSIPPI",237666,"May","Tornado",2,25.5,2967297,6.74014094308726e-05
"2686","MISSISSIPPI",5320813,"September","Hurricane",1,40,2967297,3.37007047154363e-05
"2687","MISSISSIPPI",326703,"June","Wind",2,37,2967297,6.74014094308726e-05
"2688","MISSISSIPPI",5256243,"June","Lightning",1,25,2967297,3.37007047154363e-05
"2689","MISSISSIPPI",254718,"August","Heat",1,86,2967297,3.37007047154363e-05
"2690","MISSISSIPPI",5274078,"November","Tornado",1,10,2967297,3.37007047154363e-05
"2691","MISSISSIPPI",508158,"April","Tornado",10,49.9,2967297,0.000337007047154363
"2692","MISSISSIPPI",53593,"August","Heat",1,17,2967297,3.37007047154363e-05
"2693","MISSISSIPPI",72397,"January","Winter Storm",1,40,2967297,3.37007047154363e-05
"2694","MISSISSIPPI",439748,"April","Tornado",1,28,2967297,3.37007047154363e-05
"2695","MISSISSIPPI",5173229,"August","Heat",1,86,2967297,3.37007047154363e-05
"2696","MISSISSIPPI",514129,"April","Wind",1,56,2967297,3.37007047154363e-05
"2697","MISSISSIPPI",5432166,"December","Cold",1,46,2967297,3.37007047154363e-05
"2698","MISSISSIPPI",515209,"April","Tornado",1,39,2967297,3.37007047154363e-05
"2699","MISSISSIPPI",5173757,"July","Heat",1,58,2967297,3.37007047154363e-05
"2700","MISSISSIPPI",346325,"September","Flood",1,57,2967297,3.37007047154363e-05
"2701","MISSISSIPPI",5472241,"August","Hurricane",1,55,2967297,3.37007047154363e-05
"2702","MISSISSIPPI",237805,"May","Heat",1,20,2967297,3.37007047154363e-05
"2703","MISSISSIPPI",250149,"July","Heat",1,81,2967297,3.37007047154363e-05
"2704","MISSISSIPPI",5464959,"July","Heat",1,44,2967297,3.37007047154363e-05
"2705","MISSISSIPPI",561191,"February","Winter Storm",1,24,2967297,3.37007047154363e-05
"2706","MISSISSIPPI",320325,"May","Heat",1,0,2967297,3.37007047154363e-05
"2707","MISSISSIPPI",213701,"January","Cold",1,68,2967297,3.37007047154363e-05
"2708","MISSISSIPPI",253896,"August","Heat",1,48,2967297,3.37007047154363e-05
"2709","MISSISSIPPI",5451475,"April","Hail",1,42,2967297,3.37007047154363e-05
"2710","MISSISSIPPI",77916,"January","Winter Storm",1,60,2967297,3.37007047154363e-05
"2711","MISSISSIPPI",552705,"December","Tornado",2,42.5,2967297,6.74014094308726e-05
"2712","MISSISSIPPI",5471475,"August","Hurricane",1,30,2967297,3.37007047154363e-05
"2713","MISSISSIPPI",5340310,"January","Cold",1,84,2967297,3.37007047154363e-05
"2714","MISSISSIPPI",237801,"May","Tornado",1,45,2967297,3.37007047154363e-05
"2715","MISSISSIPPI",301151,"April","Wind",1,57,2967297,3.37007047154363e-05
"2716","MISSISSIPPI",255158,"August","Heat",1,63,2967297,3.37007047154363e-05
"2717","MISSISSIPPI",255178,"August","Heat",1,50,2967297,3.37007047154363e-05
"2718","MISSISSIPPI",411964,"August","Wind",1,64,2967297,3.37007047154363e-05
"2719","MISSISSIPPI",254719,"August","Heat",1,84,2967297,3.37007047154363e-05
"2720","MISSISSIPPI",281902,"March","Lightning",1,68,2967297,3.37007047154363e-05
"2721","MISSISSIPPI",322251,"July","Lightning",1,41,2967297,3.37007047154363e-05
"2722","MISSOURI",155557,"March","Winter Storm",1,51,5988927,1.66974818694568e-05
"2723","MISSOURI",5266642,"August","Heat",1,3,5988927,1.66974818694568e-05
"2724","MISSOURI",5404210,"June","Wind",1,40,5988927,1.66974818694568e-05
"2725","MISSOURI",267577,"December","Tornado",2,66.5,5988927,3.33949637389135e-05
"2726","MISSOURI",5358178,"May","Tornado",2,66.5,5988927,3.33949637389135e-05
"2727","MISSOURI",83320,"February","Cold",1,31,5988927,1.66974818694568e-05
"2728","MISSOURI",5263034,"August","Heat",3,1.66666666666667,5988927,5.00924456083702e-05
"2729","MISSOURI",5156592,"August","Heat",1,68,5988927,1.66974818694568e-05
"2730","MISSOURI",5304572,"June","Heat",1,73,5988927,1.66974818694568e-05
"2731","MISSOURI",5258649,"July","Heat",1,58,5988927,1.66974818694568e-05
"2732","MISSOURI",5358175,"May","Tornado",1,40,5988927,1.66974818694568e-05
"2733","MISSOURI",568600,"April","Flood",1,40,5988927,1.66974818694568e-05
"2734","MISSOURI",23038,"March","Tornado",1,7,5988927,1.66974818694568e-05
"2735","MISSOURI",5498975,"March","Tornado",1,54,5988927,1.66974818694568e-05
"2736","MISSOURI",626201,"December","Flood",1,81,5988927,1.66974818694568e-05
"2737","MISSOURI",606525,"December","Flood",1,30,5988927,1.66974818694568e-05
"2738","MISSOURI",5413586,"July","Wind",1,47,5988927,1.66974818694568e-05
"2739","MISSOURI",183857,"June","Lightning",1,23,5988927,1.66974818694568e-05
"2740","MISSOURI",83321,"February","Cold",1,44,5988927,1.66974818694568e-05
"2741","MISSOURI",384508,"June","Tornado",3,56,5988927,5.00924456083702e-05
"2742","MISSOURI",5298314,"June","Heat",1,79,5988927,1.66974818694568e-05
"2743","MISSOURI",5326269,"December","Tornado",2,55.5,5988927,3.33949637389135e-05
"2744","MISSOURI",5263028,"August","Heat",1,85,5988927,1.66974818694568e-05
"2745","MISSOURI",444702,"May","Flood",1,17,5988927,1.66974818694568e-05
"2746","MISSOURI",5524373,"July","Heat",1,71,5988927,1.66974818694568e-05
"2747","MISSOURI",606523,"December","Flood",1,52,5988927,1.66974818694568e-05
"2748","MISSOURI",5356236,"May","Flood",1,42,5988927,1.66974818694568e-05
"2749","MISSOURI",243801,"June","Lightning",1,34,5988927,1.66974818694568e-05
"2750","MISSOURI",5497919,"March","Tornado",1,66,5988927,1.66974818694568e-05
"2751","MISSOURI",5358169,"May","Tornado",1,63,5988927,1.66974818694568e-05
"2752","MISSOURI",608501,"November","Winter Storm",1,23,5988927,1.66974818694568e-05
"2753","MISSOURI",5258486,"July","Heat",1,68,5988927,1.66974818694568e-05
"2754","MISSOURI",238223,"May","Flood",1,25,5988927,1.66974818694568e-05
"2755","MISSOURI",5358172,"May","Tornado",2,48,5988927,3.33949637389135e-05
"2756","MISSOURI",5257594,"July","Heat",1,74,5988927,1.66974818694568e-05
"2757","MISSOURI",336784,"July","Flood",1,63,5988927,1.66974818694568e-05
"2758","MISSOURI",164150,"May","Wind",2,57,5988927,3.33949637389135e-05
"2759","MISSOURI",5295776,"May","Flood",1,21,5988927,1.66974818694568e-05
"2760","MISSOURI",198989,"October","Flood",3,15.6666666666667,5988927,5.00924456083702e-05
"2761","MISSOURI",5304536,"June","Heat",1,73,5988927,1.66974818694568e-05
"2762","MISSOURI",5358164,"May","Tornado",4,71.75,5988927,6.6789927477827e-05
"2763","MISSOURI",372750,"July","Heat",3,56.6666666666667,5988927,5.00924456083702e-05
"2764","MISSOURI",296305,"May","Lightning",1,31,5988927,1.66974818694568e-05
"2765","MISSOURI",5258576,"July","Heat",1,53,5988927,1.66974818694568e-05
"2766","MISSOURI",399759,"July","Heat",1,64,5988927,1.66974818694568e-05
"2767","MISSOURI",5156598,"September","Heat",1,66,5988927,1.66974818694568e-05
"2768","MISSOURI",5257971,"June","Heat",1,88,5988927,1.66974818694568e-05
"2769","MISSOURI",482571,"December","Winter Storm",1,18,5988927,1.66974818694568e-05
"2770","MISSOURI",5258579,"July","Heat",1,75,5988927,1.66974818694568e-05
"2771","MISSOURI",275090,"December","Tornado",1,70,5988927,1.66974818694568e-05
"2772","MISSOURI",399764,"July","Heat",2,82.5,5988927,3.33949637389135e-05
"2773","MISSOURI",5162516,"July","Heat",1,63,5988927,1.66974818694568e-05
"2774","MISSOURI",171718,"May","Tornado",1,56,5988927,1.66974818694568e-05
"2775","MISSOURI",201898,"January","Winter Storm",1,75,5988927,1.66974818694568e-05
"2776","MISSOURI",5266634,"August","Heat",1,77,5988927,1.66974818694568e-05
"2777","MISSOURI",233349,"May","Flood",1,32,5988927,1.66974818694568e-05
"2778","MISSOURI",5358087,"May","Tornado",1,88,5988927,1.66974818694568e-05
"2779","MISSOURI",26122,"April","Lightning",1,25,5988927,1.66974818694568e-05
"2780","MISSOURI",399771,"July","Heat",14,64,5988927,0.000233764746172395
"2781","MISSOURI",5258650,"July","Heat",2,67,5988927,3.33949637389135e-05
"2782","MISSOURI",148838,"January","Winter Storm",2,38,5988927,3.33949637389135e-05
"2783","MISSOURI",249624,"July","Flood",1,48,5988927,1.66974818694568e-05
"2784","MISSOURI",5479578,"November","Tornado",1,62,5988927,1.66974818694568e-05
"2785","MISSOURI",5314138,"August","Heat",1,82,5988927,1.66974818694568e-05
"2786","MISSOURI",5524372,"July","Heat",4,69,5988927,6.6789927477827e-05
"2787","MISSOURI",399933,"July","Heat",1,89,5988927,1.66974818694568e-05
"2788","MISSOURI",5274190,"December","Cold",1,87,5988927,1.66974818694568e-05
"2789","MISSOURI",5497828,"March","Tornado",1,39,5988927,1.66974818694568e-05
"2790","MISSOURI",5304546,"July","Heat",1,45,5988927,1.66974818694568e-05
"2791","MISSOURI",5461100,"July","Heat",2,73,5988927,3.33949637389135e-05
"2792","MISSOURI",430257,"January","Flood",1,59,5988927,1.66974818694568e-05
"2793","MISSOURI",5333777,"August","Heat",2,86.5,5988927,3.33949637389135e-05
"2794","MISSOURI",482572,"January","Winter Storm",1,2,5988927,1.66974818694568e-05
"2795","MISSOURI",5258475,"July","Heat",1,47,5988927,1.66974818694568e-05
"2796","MISSOURI",140067,"December","Winter Storm",1,51,5988927,1.66974818694568e-05
"2797","MISSOURI",5413652,"July","Flood",1,41,5988927,1.66974818694568e-05
"2798","MISSOURI",5524375,"July","Heat",1,93,5988927,1.66974818694568e-05
"2799","MISSOURI",606350,"December","Flood",2,51,5988927,3.33949637389135e-05
"2800","MISSOURI",5464540,"July","Heat",1,72,5988927,1.66974818694568e-05
"2801","MISSOURI",263334,"August","Heat",1,65,5988927,1.66974818694568e-05
"2802","MISSOURI",5162514,"July","Heat",1,37,5988927,1.66974818694568e-05
"2803","MISSOURI",5298219,"June","Lightning",1,44,5988927,1.66974818694568e-05
"2804","MISSOURI",5358167,"May","Tornado",3,53.3333333333333,5988927,5.00924456083702e-05
"2805","MISSOURI",263398,"August","Heat",1,68,5988927,1.66974818694568e-05
"2806","MISSOURI",55668,"August","Heat",3,65,5988927,5.00924456083702e-05
"2807","MISSOURI",5378015,"August","Heat",1,31,5988927,1.66974818694568e-05
"2808","MISSOURI",55676,"August","Heat",1,84,5988927,1.66974818694568e-05
"2809","MISSOURI",5506267,"April","Tornado",2,81,5988927,3.33949637389135e-05
"2810","MISSOURI",547999,"August","Lightning",1,18,5988927,1.66974818694568e-05
"2811","MISSOURI",606347,"December","Flood",5,32.8,5988927,8.34874093472838e-05
"2812","MISSOURI",462995,"August","Flood",2,13.5,5988927,3.33949637389135e-05
"2813","MISSOURI",372751,"July","Heat",5,77.4,5988927,8.34874093472838e-05
"2814","MISSOURI",5464554,"July","Heat",3,68.6666666666667,5988927,5.00924456083702e-05
"2815","MISSOURI",590049,"August","Flood",1,50,5988927,1.66974818694568e-05
"2816","MISSOURI",5306776,"July","Heat",1,15,5988927,1.66974818694568e-05
"2817","MISSOURI",267705,"December","Tornado",2,42.5,5988927,3.33949637389135e-05
"2818","MISSOURI",599775,"July","Flood",1,33,5988927,1.66974818694568e-05
"2819","MISSOURI",5258787,"July","Heat",1,1,5988927,1.66974818694568e-05
"2820","MISSOURI",5333765,"August","Wind",1,50,5988927,1.66974818694568e-05
"2821","MISSOURI",202334,"December","Flood",1,39,5988927,1.66974818694568e-05
"2822","MISSOURI",364186,"February","Tornado",1,42,5988927,1.66974818694568e-05
"2823","MISSOURI",86085,"March","Flood",1,53,5988927,1.66974818694568e-05
"2824","MISSOURI",404671,"July","Wind",1,28,5988927,1.66974818694568e-05
"2825","MISSOURI",46883,"July","Lightning",1,25,5988927,1.66974818694568e-05
"2826","MISSOURI",606349,"December","Flood",1,56,5988927,1.66974818694568e-05
"2827","MISSOURI",94750,"April","Flood",1,14,5988927,1.66974818694568e-05
"2828","MISSOURI",148842,"January","Winter Storm",1,78,5988927,1.66974818694568e-05
"2829","MISSOURI",5493639,"March","Tornado",1,77,5988927,1.66974818694568e-05
"2830","MISSOURI",5162515,"July","Heat",1,97,5988927,1.66974818694568e-05
"2831","MISSOURI",607243,"November","Flood",2,44.5,5988927,3.33949637389135e-05
"2832","MISSOURI",614497,"December","Flood",1,29,5988927,1.66974818694568e-05
"2833","MISSOURI",185214,"June","Heat",2,68.5,5988927,3.33949637389135e-05
"2834","MISSOURI",48799,"August","Heat",1,81,5988927,1.66974818694568e-05
"2835","MISSOURI",5258379,"July","Flood",2,16,5988927,3.33949637389135e-05
"2836","MISSOURI",5376526,"July","Heat",2,66,5988927,3.33949637389135e-05
"2837","MISSOURI",136941,"September","Flood",3,64.6666666666667,5988927,5.00924456083702e-05
"2838","MISSOURI",5326101,"December","Tornado",1,32,5988927,1.66974818694568e-05
"2839","MISSOURI",462362,"August","Flood",1,69,5988927,1.66974818694568e-05
"2840","MISSOURI",606110,"December","Flood",1,48,5988927,1.66974818694568e-05
"2841","MISSOURI",574702,"June","Lightning",1,30,5988927,1.66974818694568e-05
"2842","MISSOURI",10300,"January","Winter Storm",2,48.5,5988927,3.33949637389135e-05
"2843","MISSOURI",5524377,"July","Heat",2,57,5988927,3.33949637389135e-05
"2844","MISSOURI",399934,"July","Heat",1,89,5988927,1.66974818694568e-05
"2845","MISSOURI",5497925,"March","Tornado",4,71.5,5988927,6.6789927477827e-05
"2846","MISSOURI",399447,"June","Heat",2,77,5988927,3.33949637389135e-05
"2847","MISSOURI",5494285,"March","Flood",1,57,5988927,1.66974818694568e-05
"2848","MISSOURI",5304649,"July","Heat",1,73,5988927,1.66974818694568e-05
"2849","MISSOURI",5158502,"September","Heat",1,52,5988927,1.66974818694568e-05
"2850","MISSOURI",5427354,"October","Tornado",1,86,5988927,1.66974818694568e-05
"2851","MISSOURI",63960,"October","Tornado",2,34.5,5988927,3.33949637389135e-05
"2852","MISSOURI",359709,"February","Tornado",1,50,5988927,1.66974818694568e-05
"2853","MISSOURI",140063,"December","Winter Storm",1,40,5988927,1.66974818694568e-05
"2854","MISSOURI",5526176,"August","Heat",1,87,5988927,1.66974818694568e-05
"2855","MISSOURI",5379514,"July","Heat",1,53,5988927,1.66974818694568e-05
"2856","MISSOURI",291597,"April","Flood",1,54,5988927,1.66974818694568e-05
"2857","MISSOURI",5145773,"May","Flood",2,42,5988927,3.33949637389135e-05
"2858","MISSOURI",474712,"August","Heat",1,65,5988927,1.66974818694568e-05
"2859","MISSOURI",5167864,"December","Cold",1,19,5988927,1.66974818694568e-05
"2860","MISSOURI",256620,"August","Heat",2,89,5988927,3.33949637389135e-05
"2861","MISSOURI",170405,"May","Tornado",1,67,5988927,1.66974818694568e-05
"2862","MISSOURI",5398137,"May","Tornado",3,64.6666666666667,5988927,5.00924456083702e-05
"2863","MISSOURI",572441,"May","Lightning",1,42,5988927,1.66974818694568e-05
"2864","MISSOURI",5451640,"June","Heat",1,83,5988927,1.66974818694568e-05
"2865","MISSOURI",84956,"March","Flood",1,69,5988927,1.66974818694568e-05
"2866","MISSOURI",10302,"January","Winter Storm",1,19,5988927,1.66974818694568e-05
"2867","MISSOURI",5292092,"May","Heat",2,47,5988927,3.33949637389135e-05
"2868","MISSOURI",5291505,"May","Flood",1,43,5988927,1.66974818694568e-05
"2869","MISSOURI",599386,"July","Wind",1,25,5988927,1.66974818694568e-05
